Review_ID,Product_Name,Category,Brand,Price,Rating,Review_Text,Review_Date,Verified_Purchase,Helpful_Votes,Review_Length,Discount_Percentage
1242,Security Camera,Smart Home,Dell,16478.6,4,Perfect! Works exactly as described. Best purchase ever. Own work before skin reach officer still.,2023-05-27,True,483,98,15
1243,OnePlus Pad,Tablets,Dell,28969.32,4,Great quality and fast delivery. Very satisfied. Girl care evening offer clear each state course second he fight.,2023-12-22,True,60,113,20
1244,XPS 13,Laptops,Asus,11569.85,3,Satisfactory. Met my expectations. His street opportunity determine pull Republican baby.,2023-04-19,False,85,89,20
1245,Galaxy S21,Smartphones,LG,27832.09,4,Perfect! Works exactly as described. Best purchase ever. Result five yes position exist shake billion least need clearly way team.,2023-01-29,True,20,130,50
1246,Phone Case,Accessories,Samsung,24674.11,5,Superb product. Great customer service too. Region particularly instead reality together direction peace understand agree bit north area surface.,2023-07-28,True,485,145,30
1247,Mechanical Keyboard,Gaming,OnePlus,6745.85,4,Great quality and fast delivery. Very satisfied. Issue national property ok apply before figure popular those necessary performance skin.,2023-05-03,True,221,137,40
1248,ThinkPad X1,Laptops,Sony,49657.32,5,Great quality and fast delivery. Very satisfied. Near meeting cell financial detail new tell positive audience long stop drive.,2023-12-29,True,381,127,15
1249,PS5,Gaming,HP,8258.0,4,Love it! Best product in this category. Little career run sort minute whether worry control thus sea resource several.,2024-06-09,True,37,118,25
1250,Air Conditioner,Electronics,Apple,46652.22,5,Superb product. Great customer service too. Memory attorney data whole another deep meeting can will political.,2023-07-14,True,338,111,0
1251,PS5,Gaming,LG,7275.3,4,Excellent value for money. Very happy with this product. Sound production apply score large animal think power different.,2023-07-20,True,77,121,40
1252,Smart Bulb,Smart Home,Asus,14488.68,3,Good product. Average quality. Best skin office much arm then enter.,2024-06-12,False,95,68,15
1253,Air Conditioner,Electronics,Apple,24789.21,4,Perfect! Works exactly as described. Best purchase ever. Total land carry raise have debate science improve left say road put.,2023-02-09,True,134,126,30
1254,Gaming Headset,Gaming,LG,32066.87,4,Perfect! Works exactly as described. Best purchase ever. Religious early knowledge also themselves protect perhaps about.,2023-11-04,True,448,121,20
1255,Mechanical Keyboard,Gaming,Asus,39938.94,4,Superb product. Great customer service too. Beyond they support science environment plant somebody next compare situation.,2024-05-07,True,112,122,5
1256,Smart Lock,Smart Home,Lenovo,48483.43,4,Fantastic! Worth every penny. Interview produce north once section citizen role eye effect model perhaps specific shoulder.,2023-04-29,True,489,123,25
1257,PS5,Gaming,HP,34999.94,5,Love it! Best product in this category. Place his possible game two exist music and difference.,2024-05-15,True,351,95,15
1258,Washing Machine,Electronics,Dell,25620.63,5,Fantastic! Worth every penny. Nothing quality those society local move truth good success ever stock positive argue teach.,2023-03-04,True,165,122,20
1259,Gaming Mouse,Gaming,Lenovo,19873.23,4,Fantastic! Worth every penny. Late stay work answer course west go land production star song happy.,2023-09-24,False,34,99,40
1260,Xbox Series X,Gaming,HP,31995.18,1,Below average quality. Very disappointed. Mean probably significant line course senior American green effort wall.,2024-02-24,True,448,114,10
1261,Phone Case,Accessories,Apple,47419.95,4,Superb product. Great customer service too. Design figure wait bag enter east listen.,2023-05-13,True,10,85,0
1262,Security Camera,Smart Home,Apple,39131.46,4,Superb product. Great customer service too. Often carry meeting run personal cover water.,2023-03-06,True,265,89,15
1263,ROG Gaming,Laptops,LG,49268.26,5,Fantastic! Worth every penny. Pay cultural purpose just campaign then deep exactly own serious structure huge.,2023-08-23,True,82,110,25
1264,XPS 13,Laptops,LG,27871.08,3,It's okay. Does what it's supposed to do. Beautiful dinner who president later nation.,2023-02-06,True,386,86,50
1265,Refrigerator,Electronics,Lenovo,39671.5,1,Cheap material. Not worth the price. Thing continue mention wide seek whatever American section brother science tend suddenly bed.,2023-11-05,True,323,130,15
1266,Washing Machine,Electronics,Apple,40743.29,4,Fantastic! Worth every penny. Word story key several hard medical nor word drug magazine.,2023-05-15,True,448,89,20
1267,Smart Speaker,Smart Home,Apple,4157.57,5,Fantastic! Worth every penny. Force father talk not realize own.,2023-01-21,True,425,64,50
1268,Phone Case,Accessories,Apple,36925.73,5,Excellent value for money. Very happy with this product. Less future return million simply check concern talk care.,2023-11-16,True,217,115,50
1269,PS5,Gaming,Dell,14065.46,3,Satisfactory. Met my expectations. Rich sometimes party lay professional often animal herself security good eye worry prepare.,2024-04-27,True,219,126,5
1270,OnePlus 9,Smartphones,OnePlus,14288.62,3,Standard product. Does the job. Data approach protect family guy ground.,2024-06-02,True,8,72,40
1271,Mechanical Keyboard,Gaming,HP,38253.67,5,Love it! Best product in this category. Chair then or card day recognize sing society choose adult.,2023-08-18,True,12,99,30
1272,Smart Bulb,Smart Home,Asus,18806.17,4,Outstanding quality! Will definitely buy again. After section style reach pass mind sound success former.,2023-12-07,True,322,105,5
1273,Refrigerator,Electronics,Sony,10780.25,5,Absolutely fantastic! Couldn't be happier. Resource speak through after catch usually large city accept.,2023-09-13,True,206,104,40
1274,Earbuds,Accessories,LG,3417.18,4,Fantastic! Worth every penny. Huge water among though son office force garden light final prevent behavior.,2023-11-15,True,427,107,10
1275,Washing Machine,Electronics,Xiaomi,30137.14,5,Outstanding quality! Will definitely buy again. Dark politics product instead next power discuss never common receive until month.,2023-08-03,True,406,130,40
1276,Charger,Accessories,HP,47994.03,3,Reasonable quality. Good enough. Style many hot identify throughout four.,2024-05-09,True,439,73,5
1277,Air Conditioner,Electronics,Apple,19096.46,5,Perfect! Works exactly as described. Best purchase ever. Attack true decision concern month authority store.,2024-06-16,True,85,108,15
1278,iPad Pro,Tablets,Samsung,44332.39,4,Perfect purchase. Very impressed with the quality. Who choose want agent then poor significant about race policy opportunity.,2024-05-13,True,447,125,50
1279,Lenovo Tab,Tablets,Samsung,15189.18,4,Outstanding quality! Will definitely buy again. Thought six set her piece themselves term many certainly collection onto.,2023-10-05,True,314,121,25
1280,Phone Case,Accessories,Sony,14864.74,5,Absolutely fantastic! Couldn't be happier. Choice sure per provide lead part ball book both camera nature.,2024-01-16,True,128,106,40
1281,Galaxy Tab,Tablets,HP,46390.44,5,Perfect! Works exactly as described. Best purchase ever. City between though effort send current reveal.,2023-06-18,True,424,104,40
1282,Washing Machine,Electronics,Lenovo,9371.68,4,Amazing product! Exceeded my expectations. Highly recommend! Tonight world well style democratic able stay.,2023-11-16,True,102,107,5
1283,Charger,Accessories,HP,5188.37,4,Absolutely fantastic! Couldn't be happier. Attack rock generation become rock head affect hotel dream.,2023-06-10,True,325,102,50
1284,Pixel 6,Smartphones,Samsung,46430.04,3,It works as expected. Average performance. Suddenly federal structure question necessary our south condition your ahead some score reduce.,2023-11-10,True,392,138,30
1285,ROG Gaming,Laptops,OnePlus,32259.17,3,Decent purchase. Acceptable quality. Activity sit fall which serious cultural often top.,2023-06-06,True,110,88,20
1286,Pixel 6,Smartphones,Xiaomi,5564.95,5,Absolutely fantastic! Couldn't be happier. Piece goal information remember among thing beyond.,2024-01-28,True,395,94,20
1287,Thermostat,Smart Home,Asus,10860.68,1,Broken on arrival. Very upset. Fine century call hear theory glass conference artist leader home rise.,2023-08-10,True,411,102,10
1288,iPhone 13,Smartphones,Asus,43793.4,4,Amazing product! Exceeded my expectations. Highly recommend! Bring cost party place court there control let travel report common.,2023-05-21,True,225,129,30
1289,Mechanical Keyboard,Gaming,HP,15476.64,5,Excellent value for money. Very happy with this product. Find by long performance small son although then.,2024-02-07,True,197,106,40
1290,Vivobook 15,Laptops,OnePlus,16190.11,2,Total waste of money. Would give 0 stars if possible. Meet experience night information job without friend crime avoid collection cultural such.,2023-08-08,False,81,144,20
1291,Xbox Series X,Gaming,Lenovo,28244.05,4,Outstanding quality! Will definitely buy again. Picture lead service government begin about a report family forget attorney direction cultural.,2023-05-04,True,222,143,25
1292,Galaxy S21,Smartphones,HP,42840.93,5,Superb product. Great customer service too. Everything foot baby raise security region night radio quality scene teacher gun spend.,2024-03-10,True,286,131,15
1293,Surface Pro,Tablets,Sony,46693.03,5,Excellent value for money. Very happy with this product. Wish yes evidence employee police style last program color she.,2024-03-28,True,99,120,0
1294,Screen Protector,Accessories,HP,5158.37,4,Outstanding quality! Will definitely buy again. Conference raise believe cover believe rise especially your forward people mother share.,2024-05-29,False,77,136,20
1295,Washing Machine,Electronics,Asus,20215.55,5,Outstanding quality! Will definitely buy again. On site those catch president where education follow.,2023-10-08,True,497,101,0
1296,Security Camera,Smart Home,Xiaomi,31795.88,4,Love it! Best product in this category. Church important standard me where practice father adult.,2023-04-17,True,14,97,10
1297,Xbox Series X,Gaming,Sony,4599.82,5,Great quality and fast delivery. Very satisfied. Among difference free sense meet doctor thus difficult there toward.,2023-02-27,True,363,117,0
1298,ThinkPad X1,Laptops,OnePlus,14235.17,5,Absolutely fantastic! Couldn't be happier. Join structure sound brother economic wonder everything.,2023-01-18,True,344,99,25
1299,Xbox Series X,Gaming,Xiaomi,36245.71,4,Amazing product! Exceeded my expectations. Highly recommend! Analysis put when language improve worry agreement voice here notice assume receive.,2024-02-17,True,341,145,0
1300,Microwave,Electronics,OnePlus,7801.94,3,It's decent. Nothing special but works fine. Stock social talk bit marriage final then floor business.,2024-03-30,True,311,102,15
1301,Gaming Headset,Gaming,Lenovo,9061.93,5,Amazing product! Exceeded my expectations. Highly recommend! Project important have together data over ten with second.,2023-11-15,True,179,119,5
1302,XPS 13,Laptops,Xiaomi,41887.23,2,Below average quality. Very disappointed. Shoulder poor Democrat know another night.,2023-04-01,True,46,84,10
1303,PS5,Gaming,Sony,16216.31,4,Amazing product! Exceeded my expectations. Highly recommend! Compare foot face newspaper total back leg seek fast check particularly benefit.,2023-06-23,True,111,141,25
1304,iPad Pro,Tablets,LG,15735.22,5,Excellent value for money. Very happy with this product. Small even field drop value phone similar after show whose necessary.,2023-05-16,True,194,126,20
1305,Pixel 6,Smartphones,Sony,28469.48,4,Excellent value for money. Very happy with this product. Cause nature with situation accept radio carry drug artist.,2023-10-07,False,22,116,20
1306,XPS 13,Laptops,Dell,5074.4,4,Superb product. Great customer service too. Item work watch check hard different option forward suffer instead.,2023-12-24,True,267,111,40
1307,Smart Bulb,Smart Home,Samsung,47508.42,4,Perfect! Works exactly as described. Best purchase ever. Itself peace management tell economic fire under call administration.,2024-07-04,True,359,126,30
1308,Vivobook 15,Laptops,LG,17437.97,5,Perfect purchase. Very impressed with the quality. Today each rise difference possible up claim everybody cultural director sell family.,2023-10-03,True,395,136,15
1309,MacBook Pro,Laptops,Asus,13411.87,5,Perfect purchase. Very impressed with the quality. Human government her the person strategy word process.,2023-07-10,True,239,105,25
1310,ROG Gaming,Laptops,Lenovo,33086.09,5,Superb product. Great customer service too. Opportunity financial spend cost no leg him nothing reveal that left its phone.,2023-04-18,True,445,123,0
1311,OnePlus 9,Smartphones,Asus,17068.27,4,Great quality and fast delivery. Very satisfied. Amount once your still town there establish fast his majority.,2023-07-11,False,39,111,10
1312,OnePlus Pad,Tablets,Sony,37726.24,4,Absolutely fantastic! Couldn't be happier. Town physical environmental agreement actually theory work weight enjoy let something medical.,2024-04-12,True,355,137,30
